1.0,0.5622045177407309
2.0,0.5019436862025078
3.0,0.4858458642193741
4.0,0.47312799111962867
5.0,0.4575505513780765
6.0,0.44849782529753096
7.0,0.4329370458953023
8.0,0.4185438432359668
9.0,0.4083761120127926
10.0,0.39889228557044526
11.0,0.3931605573377409
12.0,0.37929307151829206
13.0,0.37634941183375265
14.0,0.3635688434097371
15.0,0.3550310445614563
16.0,0.3482761400110847
17.0,0.34680948126233313
18.0,0.35007223441847835
19.0,0.33789586613274625
20.0,0.33065873496236836
21.0,0.32676832543135326
22.0,0.3247900888781076
23.0,0.3202285650605889
24.0,0.3161183145209738
25.0,0.31759203666182917
26.0,0.3108881746348621
27.0,0.31001795284908795
28.0,0.30529684775809796
29.0,0.3039395779551085
30.0,0.2986165911649533
31.0,0.2996884310322084
32.0,0.2924910529772172
33.0,0.29567347952468465
34.0,0.2865235289476712
35.0,0.2872384628400034
36.0,0.29249090665425315
