1.0,0.46709398894850473
2.0,0.4023038679281293
3.0,0.3728853911693158
4.0,0.3548068202244565
5.0,0.3369353631728738
6.0,0.32554772818745176
7.0,0.3073246031583868
8.0,0.2946702919850628
9.0,0.2890870781587702
10.0,0.279836672647346
11.0,0.2634877619621609
12.0,0.2611154338235805
13.0,0.2442854348518627
14.0,0.23992950869362212
15.0,0.23009060618399893
16.0,0.2242856783447836
17.0,0.21198363935414521
18.0,0.19870307362691406
19.0,0.19656398901297134
20.0,0.17711341246688944
21.0,0.16568866086711537
22.0,0.1522011198313705
23.0,0.14610125816193995
24.0,0.12922544016141518
25.0,0.12758335266966842
26.0,0.11176341973558868
27.0,0.10176846201891779
