1.0,0.5077151172228948
2.0,0.4683749463959864
3.0,0.42576696687487986
4.0,0.39851982758345994
5.0,0.38132268852324186
6.0,0.36827488247332363
7.0,0.3607413154259583
8.0,0.35427805843655874
9.0,0.3444762497322291
10.0,0.33993038854080254
11.0,0.3319933296180558
12.0,0.3312947482388496
13.0,0.32398947171287135
14.0,0.32174524920799064
15.0,0.31863302370105095
16.0,0.316582230751144
17.0,0.3100900678280708
18.0,0.3092397862374107
19.0,0.30319655838780607
20.0,0.305568171782807
21.0,0.2999374750008123
22.0,0.29940763002557497
23.0,0.29513892616201365
24.0,0.29233180939235603
25.0,0.29094718545074877
26.0,0.29021583839376636
27.0,0.28828309078235764
28.0,0.28413500349937715
29.0,0.2828872621704847
30.0,0.2833167006449506
31.0,0.2823246511516028
32.0,0.2796568968259427
33.0,0.2770514750219478
34.0,0.27252589370675423
35.0,0.2674147686844838
36.0,0.27123963110875016
37.0,0.26356762909553
38.0,0.2646507057561829
39.0,0.2585814545164178
40.0,0.26488181063072774
41.0,0.26486952161194544
42.0,0.25921664276195244
43.0,0.25780760392347774
44.0,0.2544526270461965
45.0,0.26303275462002634
46.0,0.25465146645254405
47.0,0.25639598784924633
48.0,0.25040454073175616
49.0,0.25215534049688315
50.0,0.2518868058754797
51.0,0.2491714327381063
52.0,0.2513782250261283
53.0,0.24657243071440574
54.0,0.24875667873602075
55.0,0.24316638555950915
56.0,0.24242616694179478
57.0,0.24293930723876683
58.0,0.2482211397310193
59.0,0.24134796416540344
60.0,0.24243964448860147
