1.0,0.578676017112439
2.0,0.49950654221943963
3.0,0.46742686262301253
4.0,0.4440259247215231
5.0,0.4246835272578141
6.0,0.40526717856950406
7.0,0.38847413546520887
8.0,0.3777701807649512
9.0,0.36859036729516503
10.0,0.3613397267416544
11.0,0.3547294729754415
12.0,0.3456261010666513
13.0,0.3408558224737119
14.0,0.3346799008156124
15.0,0.32570349779875923
16.0,0.3275422838661239
17.0,0.31914921174329164
18.0,0.3195926408508328
19.0,0.3099466975495966
20.0,0.3093259170505088
21.0,0.30454062704054125
22.0,0.30426607919081544
23.0,0.2984547214284708
24.0,0.2940470561313857
25.0,0.28901566921148636
26.0,0.2937679644932047
27.0,0.2860037612692891
28.0,0.28446599787832416
29.0,0.28063299640679173
30.0,0.27756155385265
31.0,0.27824667773275885
32.0,0.27768466441705164
33.0,0.26971213865178084
34.0,0.27338920669872674
35.0,0.27173656163288284
36.0,0.26189841360446636
37.0,0.26674705294991163
38.0,0.26125077527645885
39.0,0.25456328389946176
40.0,0.2629268392601532
41.0,0.253940737290996
42.0,0.2587797335250286
43.0,0.2508589219188426
44.0,0.24589483910860568
45.0,0.2471098156546922
46.0,0.2449579912839864
47.0,0.24778225297848003
48.0,0.2417002929544845
49.0,0.246956050020716
50.0,0.24390578874860835
51.0,0.2349052994587775
52.0,0.23714992428750542
53.0,0.23844917342573352
54.0,0.23442940097991719
55.0,0.23355191621251142
56.0,0.24337766828351765
57.0,0.2299522105346426
58.0,0.23193932844931459
59.0,0.23363477225809187
60.0,0.2254178217663569
61.0,0.22773670572323151
62.0,0.2252554343640429
63.0,0.22386564945159948
64.0,0.22396077116605648
65.0,0.22316556268361556
66.0,0.2260529543201619
67.0,0.22158578334662812
68.0,0.22212922389217302
69.0,0.22139411950045346
70.0,0.2149114526134689
71.0,0.22083118518153536
72.0,0.21546208651352217
73.0,0.2131129038315881
74.0,0.21336270489776143
75.0,0.21109682536191227
76.0,0.21520693197159707
77.0,0.2169235723500767
